"alcohol","attire","byob","byob_corkage","corkage","delivery","dogs","drivethru","dancing","groups","happy_hour","tv","noise","outdoor","price","smoking","takeout","reservations","waiters","wheelchairs","wifi","business_id","categories","city","latitude","longitude","name","neighborhoods","open","review_count","stars","state","accepts_cc","romantic","intimate","touristy","hipster","divey","classy","trendy","upscale","casual","parking_lot","valet","live_music","karaoke","location","tip","type","country"
"beer_and_wine","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,2,NA,TRUE,FALSE,FALSE,NA,NA,"TusXhzJIpe0xv3vm2weUhA","Italian,Pizza,Restaurants","Litchfield Park",33.5106234,-112.3408142,"Barro's Pizza","",TRUE,23,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.5106234:-112.3408142","Barro's Pizza (4 stars) Italian,Pizza,Restaurants","italian","USA"
"beer_and_wine","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"quiet",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"free","JqB1Nxw1uuKqYFK979HZIw","Pizza,Restaurants","Buckeye",33.4326594,-112.5563912,"Palermos Pizza","",TRUE,9,2.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.4326594:-112.5563912","Palermos Pizza (2.5 stars) Pizza,Restaurants","pizza","USA"
"none","casual",NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","5YAcdfhksYspetBRU2cxKA","Sandwiches,Restaurants","Phoenix",33.4798521,-112.1188567,"Subway","",TRUE,5,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.4798521:-112.1188567","Subway (4 stars) Sandwiches,Restaurants","other","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"loud",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"no","3PoVeyK0Q6PAoZVHu9GCQA","Mexican,Restaurants","Mesa",33.393234,-111.8620014,"Pancho's Mexican Buffet","",FALSE,22,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.393234:-111.8620014","Pancho's Mexican Buffet (3 stars) Mexican,Restaurants","mexican","USA"
"beer_and_wine","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","rhf8H7KZsMHRAprI5-D3sQ","Italian,Pizza,Restaurants","Tempe",33.3216034,-111.9626175,"NYPD Pizza","",FALSE,46,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.3216034:-111.9626175","NYPD Pizza (4 stars) Italian,Pizza,Restaurants","italian","USA"
"none","casual",NA,"no",NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"MkG0X_ubfBRoxvjxYvldbA","Sandwiches,Restaurants","Tempe",33.4423485,-111.9554995,"Port of Subs","",TRUE,20,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.4423485:-111.9554995","Port of Subs (3.5 stars) Sandwiches,Restaurants","other","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"quiet",TRUE,2,NA,TRUE,FALSE,TRUE,TRUE,NA,"Y6vZpT6FB7uQftDGf9jaDA","Caterers,Event Planning & Services,Chinese,Restaurants","Glendale",33.6546363,-112.1888101,"Ginger China Bistro","",TRUE,39,4,"AZ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.6546363:-112.1888101","Ginger China Bistro (4 stars) Caterers,Event Planning & Services,Chinese,Restaurants","asian","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"no","AWLrBBkovnoJxhOglCygXw","Chinese,Restaurants","Surprise",33.639662738,-112.357941413,"China Buffet","",TRUE,25,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.639662738:-112.357941413","China Buffet (3 stars) Chinese,Restaurants","asian","USA"
NA,"casual",NA,"yes_free",FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,2,NA,TRUE,FALSE,FALSE,TRUE,NA,"6I-mDaBLkOFrN-XkMWPr7g","Breakfast & Brunch,Delis,Restaurants","Scottsdale",33.81574,-111.78416,"Kashman's Place","",FALSE,14,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.81574:-111.78416","Kashman's Place (4 stars) Breakfast & Brunch,Delis,Restaurants","other","USA"
"beer_and_wine","casual",FALSE,"no",NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"free","YxT-QYCAfg_jaS0g6Xx0Bw","Restaurants,Pizza,Italian","Phoenix",33.4526031,-112.0691194,"Cafe Roma","",FALSE,37,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"33.4526031:-112.0691194","Cafe Roma (3 stars) Restaurants,Pizza,Italian","italian","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,"quiet",FALSE,2,NA,TRUE,FALSE,TRUE,TRUE,NA,"38G8LPiqECn_P6LQfUnfZA","Pizza,Restaurants","Phoenix",33.611161,-112.153974,"Ristorante Paesano","",FALSE,6,2,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.611161:-112.153974","Ristorante Paesano (2 stars) Pizza,Restaurants","pizza","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"quiet",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","1zDCfNgtfyh-Uw8j3JxhHA","Mexican,Sandwiches,Salad,Restaurants","Tempe",33.4082896,-111.9161866,"Los Favoritos Tacos Shop","",TRUE,82,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.4082896:-111.9161866","Los Favoritos Tacos Shop (4 stars) Mexican,Sandwiches,Salad,Restaurants","mexican","USA"
"beer_and_wine","casual",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,2,NA,TRUE,NA,TRUE,TRUE,NA,"RDsI90jKZOtaC0kbRhw-Gg","American (Traditional),Restaurants","Mesa",33.4527843,-111.7893648,"Silke's American Grill","",FALSE,10,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.4527843:-111.7893648","Silke's American Grill (3.5 stars) American (Traditional),Restaurants","american","USA"
NA,"casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","gHbS3YAfJFQwwuTMSe4H_A","Japanese,Restaurants","Mesa",33.3906933,-111.8552947,"Yogi's Teriyaki and Grill","",TRUE,23,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.3906933:-111.8552947","Yogi's Teriyaki and Grill (3.5 stars) Japanese,Restaurants","other","USA"
"beer_and_wine","casual",FALSE,"no",NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"very_loud",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"J2vlvmOvgVmCy0GdNqJN8Q","Italian,Pizza,Restaurants","Peoria",33.595974,-112.239925,"Barro's Pizza","",TRUE,23,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.595974:-112.239925","Barro's Pizza (4 stars) Italian,Pizza,Restaurants","italian","USA"
"full_bar","casual",NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,"average",TRUE,1,"no",TRUE,FALSE,TRUE,TRUE,"free","yMhjh0ASFZscz0QlLxAj0w","Bars,American (New),Restaurants,Sports Bars,Nightlife","Queen Creek",33.2330695,-111.6874832,"Native New Yorker Restaurant","",TRUE,19,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.2330695:-111.6874832","Native New Yorker Restaurant (3 stars) Bars,American (New),Restaurants,Sports Bars,Nightlife","american","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"very_loud",FALSE,1,NA,TRUE,FALSE,FALSE,NA,"free","KMWwR6M2C4egF_cZWHD0UQ","Pizza,Restaurants","Avondale",33.453126,-112.340392,"Peter Piper Pizza","",TRUE,7,1.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.453126:-112.340392","Peter Piper Pizza (1.5 stars) Pizza,Restaurants","pizza","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","79_ximd9-lVcXcWqZy8RgA","Japanese,Restaurants","Scottsdale",33.5025941,-111.9296765,"Sarku Japan","",TRUE,13,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.5025941:-111.9296765","Sarku Japan (4 stars) Japanese,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"-Vp12-UIQIh2zeM6SPj9FA","Mexican,Restaurants","Scottsdale",33.619412,-111.8980932,"Prickly Pear Fresh Mexican Grill","",FALSE,9,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.619412:-111.8980932","Prickly Pear Fresh Mexican Grill (4 stars) Mexican,Restaurants","mexican","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,"average",FALSE,2,NA,TRUE,FALSE,TRUE,NA,NA,"CH116u4TyXGaTaKFnliASA","Steakhouses,Bars,American (Traditional),Nightlife,Restaurants","Glendale",33.552127,-112.260032,"Applebee's","",TRUE,22,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.552127:-112.260032","Applebee's (3 stars) Steakhouses,Bars,American (Traditional),Nightlife,Restaurants","american","USA"
"none","casual",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,FALSE,NA,"no","MhrCCsseuyfJHXmIZLHayw","Sandwiches,Restaurants","Scottsdale",33.5691722,-111.8857245,"Subway","",TRUE,6,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.5691722:-111.8857245","Subway (3.5 stars) Sandwiches,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"free","1eBJyYf3JEccqXUFxG1VWQ","Delis,Sandwiches,Restaurants","Scottsdale",33.617273,-111.926576,"Dilly's Deli Sandwich Shop","",TRUE,43,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.617273:-111.926576","Dilly's Deli Sandwich Shop (3.5 stars) Delis,Sandwiches,Restaurants","other","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,"no","0NlTmTzKYXbE6Hx2iGEb5A","Mexican,Restaurants","Phoenix",33.8000531,-112.05858,"El Encanto DOS","",TRUE,75,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.8000531:-112.05858","El Encanto DOS (3 stars) Mexican,Restaurants","mexican","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,2,NA,TRUE,FALSE,TRUE,TRUE,"no","fgVwzwERnAicqg38PawxsA","American (Traditional),Restaurants","Phoenix",33.7110102,-112.1142778,"Applebee's","",TRUE,23,2.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.7110102:-112.1142778","Applebee's (2.5 stars) American (Traditional),Restaurants","american","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,2,NA,TRUE,TRUE,TRUE,TRUE,NA,"J3INwTy4KZJ8aJwVoOqAJA","Mexican,Restaurants","Tempe",33.383123,-111.964485,"Garcia's Mexican Restaurant","",TRUE,30,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.383123:-111.964485","Garcia's Mexican Restaurant (3 stars) Mexican,Restaurants","mexican","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"XxE8YV18K6Cb7uvQLN3XZQ","Greek,Mediterranean,Restaurants","Mesa",33.419866,-111.8393707,"Georges Gyros","",TRUE,61,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.419866:-111.8393707","Georges Gyros (4.5 stars) Greek,Mediterranean,Restaurants","mediterranean","USA"
"none","casual",NA,NA,NA,TRUE,FALSE,NA,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","_3Hpnxe1sJ6GOLpSRkgWyQ","Pizza,Restaurants","Phoenix",33.48009,-111.9825338,"Hungry Howies","",TRUE,12,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.48009:-111.9825338","Hungry Howies (3.5 stars) Pizza,Restaurants","pizza","USA"
"beer_and_wine","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"quiet",FALSE,2,NA,TRUE,TRUE,TRUE,TRUE,"free","rkIK55cyfE8al9yub-4YHQ","Pizza,Restaurants","Peoria",33.6101798,-112.222402,"Ballpark Pizza and Subs","",TRUE,26,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.6101798:-112.222402","Ballpark Pizza and Subs (4.5 stars) Pizza,Restaurants","pizza","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"loud",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","ukUuBT8zVXNC7Zz34cctAw","Barbeque,Restaurants","Phoenix",33.7110102,-112.1142778,"Shane's Rib Shack","",TRUE,63,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.7110102:-112.1142778","Shane's Rib Shack (3.5 stars) Barbeque,Restaurants","other","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","Nh9BjVPHdrZMn2naUxO6hg","Mexican,Tex-Mex,Restaurants","Goodyear",33.4638107,-112.358687,"Chipotle Mexican Grill","",TRUE,33,2.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.4638107:-112.358687","Chipotle Mexican Grill (2.5 stars) Mexican,Tex-Mex,Restaurants","mexican","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"3u7-xGwUKyGHkSexwBd9Wg","Hawaiian,Restaurants","Mesa",33.384163,-111.803119,"L & L Hawaiian Barbecue","",FALSE,29,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.384163:-111.803119","L & L Hawaiian Barbecue (4 stars) Hawaiian,Restaurants","other","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,2,NA,TRUE,FALSE,TRUE,NA,"no","pmeuHPOyP2bDq43ASY7e0A","American (Traditional),Restaurants","Mesa",33.3781101,-111.6386664,"Uncle Bear's Grill & Bar","",TRUE,47,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.3781101:-111.6386664","Uncle Bear's Grill & Bar (3 stars) American (Traditional),Restaurants","american","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,NA,TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","KYbkCDAxScIuknxsp67oUw","Mexican,Restaurants","Phoenix",33.3779462,-112.0321827,"Rubio's Fresh Mexican Grill","",TRUE,26,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.3779462:-112.0321827","Rubio's Fresh Mexican Grill (4.5 stars) Mexican,Restaurants","mexican","USA"
"none","casual",NA,"no",NA,FALSE,NA,TRUE,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,"free","DAIBZ-I6i5wEUsxEolzXBA","Fast Food,American (New),Restaurants","Peoria",33.635898,-112.232676,"Chick-fil-A","",TRUE,60,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.635898:-112.232676","Chick-fil-A (4.5 stars) Fast Food,American (New),Restaurants","fast food","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,2,NA,TRUE,FALSE,TRUE,TRUE,"no","UOAKTN7QViJu1vnsdTJPrQ","American (Traditional),Restaurants","Gilbert",33.2794168395,-111.789635591,"Chili's Grill & Bar","",TRUE,23,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.2794168395:-111.789635591","Chili's Grill & Bar (3 stars) American (Traditional),Restaurants","american","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"quiet",TRUE,1,NA,TRUE,FALSE,FALSE,NA,NA,"57ohNOu5m15HOZhPA1wl_g","Seafood,Restaurants","Tempe",33.407696,-111.9571349,"Long John Silver's","",TRUE,4,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.407696:-111.9571349","Long John Silver's (3 stars) Seafood,Restaurants","other","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"very_loud",FALSE,1,NA,TRUE,FALSE,FALSE,NA,"free","W_eIRGtOlGzZDrWD2xs-Qg","Pizza,Restaurants","Chandler",33.3060661,-111.8751093,"Peter Piper Pizza","",TRUE,9,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.3060661:-111.8751093","Peter Piper Pizza (4 stars) Pizza,Restaurants","pizza","USA"
"beer_and_wine","casual",NA,"no",NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,2,NA,TRUE,FALSE,TRUE,TRUE,"free","1Q1hrAxT2X3lgxDLBOLEQA","Sushi Bars,Japanese,Restaurants","Peoria",33.6110589,-112.2400392,"Kabuki Sushi & Grill","",TRUE,82,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.6110589:-112.2400392","Kabuki Sushi & Grill (4 stars) Sushi Bars,Japanese,Restaurants","other","USA"
"full_bar","casual",FALSE,"yes_free",TRUE,TRUE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,2,NA,TRUE,TRUE,TRUE,TRUE,NA,"OrsbDzB-QbcIjM1Udk_UDw","Restaurants,Italian","Paradise Valley",33.580276,-111.924064,"The Firm","",FALSE,7,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.580276:-111.924064","The Firm (3.5 stars) Restaurants,Italian","italian","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"quiet",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"no","t0HV1S6uhBxLB5IyZC5hMQ","Mexican,Restaurants","Phoenix",33.4652484,-112.0476957,"La Cocina Economica","",TRUE,10,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.4652484:-112.0476957","La Cocina Economica (3.5 stars) Mexican,Restaurants","mexican","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"quiet",FALSE,1,NA,TRUE,FALSE,TRUE,NA,"no","_EdSQOkATuCtZ5y5A2m0rw","American (New),Restaurants","Phoenix",33.6415429,-111.9770624,"Arby's","",TRUE,3,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.6415429:-111.9770624","Arby's (3.5 stars) American (New),Restaurants","american","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,"free","5hFnyiEboorArk7cbCYeXQ","Greek,Mediterranean,Restaurants","Phoenix",33.626344,-112.132496,"JT Gyros","",TRUE,26,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.626344:-112.132496","JT Gyros (3.5 stars) Greek,Mediterranean,Restaurants","mediterranean","USA"
"none","casual",NA,NA,NA,FALSE,TRUE,FALSE,NA,TRUE,NA,TRUE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"free","eFIwRnbZpToIwWOYWWJ7nA","Burgers,Restaurants","Sun City",33.6370782164,-112.274331692,"Benny's Burgers & BBQ","",TRUE,15,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.6370782164:-112.274331692","Benny's Burgers & BBQ (3 stars) Burgers,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,TRUE,"quiet",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","mM4JGpza3KkegHYUN7T79w","Fast Food,Japanese,Restaurants","Phoenix",33.5127449036,-112.100296021,"Ichi Bowl","",TRUE,24,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.5127449036:-112.100296021","Ichi Bowl (3.5 stars) Fast Food,Japanese,Restaurants","fast food","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,1,NA,TRUE,TRUE,TRUE,TRUE,NA,"G2hKvBRIkE7LKdB_Uf5XIg","Vietnamese,Restaurants","Chandler",33.337278,-111.876903,"Anise Vietnamese Restaurant","",FALSE,27,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.337278:-111.876903","Anise Vietnamese Restaurant (4 stars) Vietnamese,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,NA,FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,NA,"SGwnJIFKGQcYzE2c3ebs8A","Mexican,Restaurants","Scottsdale",33.45168,-111.916537,"Huauchinango Mexican Grill","",FALSE,35,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.45168:-111.916537","Huauchinango Mexican Grill (4 stars) Mexican,Restaurants","mexican","USA"
"none","casual",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","r3FHkf6lbmMUh3oPSrlIvw","Burgers,Restaurants","Gilbert",33.278987,-111.790745,"Fatburger","",TRUE,26,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.278987:-111.790745","Fatburger (3 stars) Burgers,Restaurants","other","USA"
"none","casual",FALSE,"no",NA,FALSE,NA,TRUE,NA,TRUE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","cRwNwAGQ8Pc_-orLefrwRw","Food,Burgers,Fast Food,Ice Cream & Frozen Yogurt,Restaurants","Glendale",33.6387544,-112.1672359,"Freddy's Frozen Custard & Steakburgers","",TRUE,108,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.6387544:-112.1672359","Freddy's Frozen Custard & Steakburgers (4 stars) Food,Burgers,Fast Food,Ice Cream & Frozen Yogurt,Restaurants","fast food","USA"
